Name,Area Latitude,Area Longitude,Venue,Venue Latitude,Venue Longitude,Venue Categories
BISHAN,1.3509859,103.84825507492937,MELD Grilled Kitchen,1.348972,103.84152,Steakhouse
BISHAN,1.3509859,103.84825507492937,District 20,1.3487372065507894,103.84150165432655,Food Court
BISHAN,1.3509859,103.84825507492937,seasalt | the seafood place,1.348743,103.841469,Seafood Restaurant
BISHAN,1.3509859,103.84825507492937,Crave Ice Cream,1.3586207502638017,103.84435199882228,Ice Cream Shop
BISHAN,1.3509859,103.84825507492937,Hao Kee Seafood Deluxe,1.3424894,103.84951,Seafood Restaurant
BISHAN,1.3509859,103.84825507492937,Street Soccer Court,1.3580808633051644,103.84302156957087,Soccer Field
BISHAN,1.3509859,103.84825507492937,Sushi Tei,1.344264001781658,103.85411265266502,Sushi Restaurant
BISHAN,1.3509859,103.84825507492937,284 Kueh Chap,1.3589625550607527,103.8441618770544,Noodle House
BOON LAY,1.313735,103.70677,Waterfall Aviary,1.3175179188336503,103.70566540841722,Scenic Lookout
BOON LAY,1.313735,103.70677,High Flyers Show,1.3196978581378422,103.7063288001344,Exhibit
BOON LAY,1.313735,103.70677,Lory Loft,1.318615279791322,103.70684831050136,Zoo Exhibit
BOON LAY,1.313735,103.70677,Pelican Cove,1.3186862711341525,103.70463716654952,Exhibit
BOON LAY,1.313735,103.70677,Jurong Bird Park,1.3207433982700294,103.7065835941633,Zoo
BOON LAY,1.313735,103.70677,Penguin Coast,1.3205947085062704,103.70630613016674,Zoo Exhibit
BOON LAY,1.313735,103.70677,Pools Amphitheatre,1.3196496049442068,103.70630768889185,Theater
BOON LAY,1.313735,103.70677,Kings Of The Sky Show,1.3211223976230588,103.70476375230834,Exhibit
BOON LAY,1.313735,103.70677,Hai Bin Jurong Prawning,1.3205488043506344,103.70867220523068,Fishing Spot
BOON LAY,1.313735,103.70677,Birdz Of Play,1.3205208907453625,103.70483196715203,Water Park
BOON LAY,1.313735,103.70677,Parrot Paradise,1.3179927913211855,103.70443554563164,Exhibit
BOON LAY,1.313735,103.70677,Birds Of Prey,1.3185591892774662,103.70614805559555,Zoo Exhibit
BOON LAY,1.313735,103.70677,Bird Discovery Centre,1.3186458261257796,103.70560511762908,Exhibit
BOON LAY,1.313735,103.70677,Dinosaur Descendants,1.3185720472296036,103.70507349301387,Zoo Exhibit
BOON LAY,1.313735,103.70677,Mecomb Singapore Limited,1.317940784223698,103.7102936861125,Electronics Store
BOON LAY,1.313735,103.70677,Singapore Refining Company Pte Ltd,1.3095508844263184,103.71052180324085,Boat or Ferry
BOON LAY,1.313735,103.70677,Birds n Buddies Show,1.319598,103.706359,Other Great Outdoors
BOON LAY,1.313735,103.70677,Songbird Terrace,1.3195601670777832,103.70555421730813,Scenic Lookout
BOON LAY,1.313735,103.70677,Hawk Cafe,1.3207817800735069,103.70672294251989,Café
BOON LAY,1.313735,103.70677,World Of Darkness,1.3205084594443137,103.7062724791911,Exhibit
BOON LAY,1.313735,103.70677,Flamingo Lake,1.3207214891277284,103.7056114312611,Lake
BOON LAY,1.313735,103.70677,The Village @ Jurong Hill,1.3205419660130293,103.70876989417204,Shopping Mall
BOON LAY,1.313735,103.70677,Nelayan Pro Fishing,1.3205556550261783,103.70880138329142,Fishing Spot
BOON LAY,1.313735,103.70677,青记 BBQ 海鲜,1.320551473506925,103.70880400822003,BBQ Joint
BOON LAY,1.313735,103.70677,Ben & Jerry's,1.32101,103.70675,Ice Cream Shop
BOON LAY,1.313735,103.70677,Hawk Walk,1.3210842195513495,103.70480637638778,Exhibit
BOON LAY,1.313735,103.70677,Bus Stop 22011 (Jurong Bird Park),1.3213774937709875,103.70773434734166,Bus Station
BOON LAY,1.313735,103.70677,Bus Stop 22019 (Opp Jurong Bird Park),1.3220182014629245,103.707176707685,Bus Stop
BOON LAY,1.313735,103.70677,Taman Burong Jurong,1.3211898787221001,103.71046488139255,Park
BOON LAY,1.313735,103.70677,Jurong Shipyard @ Tg Kling,1.3049322455501142,103.70521488233214,Harbor / Marina
BUKIT BATOK,1.3490572,103.7495906,Bukit Batok Swimming Complex,1.344626103805627,103.74861074046595,Pool
BUKIT BATOK,1.3490572,103.7495906,Bukit Batok Town Park (Little Guilin),1.356098,103.75439,Lake
BUKIT BATOK,1.3490572,103.7495906,Sedap Corner Nasi Ayam Hainan,1.3492651254975883,103.75166684389113,Malay Restaurant
BUKIT BATOK,1.3490572,103.7495906,Fatty Weng Fried Oyster/Fish Soup,1.3480969307500215,103.74369971058626,Chinese Restaurant
BUKIT BATOK,1.3490572,103.7495906,Cathay Cineplex,1.3500341879252589,103.74915056071005,Multiplex
BUKIT BATOK,1.3490572,103.7495906,Ya Kun Kaya Toast 亞坤 (Family Cafe),1.3499633972616731,103.74914680844965,Coffee Shop
BUKIT BATOK,1.3490572,103.7495906,好口味 Hao Kou Wei,1.3484566547769086,103.75830015984339,Food Court
BUKIT BATOK,1.3490572,103.7495906,Blk 273 Bukit Batok East Kopitiam,1.3483558957831085,103.75742146316746,Food Court
BUKIT BATOK,1.3490572,103.7495906,Food Park,1.3460472435545352,103.74964348543368,Food Court
BUKIT BATOK,1.3490572,103.7495906,McDonald's / McĆafe,1.3495193892059176,103.75020596115165,Fast Food Restaurant
BUKIT BATOK,1.3490572,103.7495906,Subway,1.3496708773537438,103.74957599462572,Sandwich Place
BUKIT BATOK,1.3490572,103.7495906,Yolé,1.349955685764655,103.74913527824476,Frozen Yogurt Shop
BUKIT BATOK,1.3490572,103.7495906,Bao Fa Claypot Rice,1.346711294006188,103.75768065108274,Food Court
BUKIT BATOK,1.3490572,103.7495906,The Coffee Bean & Tea Leaf,1.3500275821090706,103.74924442260829,Coffee Shop
BUKIT BATOK,1.3490572,103.7495906,Orang Orang (F&B) Pte Ltd,1.351785088967752,103.74467551220113,Coffee Shop
BUKIT BATOK,1.3490572,103.7495906,Bengawan Solo Cafe,1.3500179917873631,103.74915441115533,Café
BUKIT BATOK,1.3490572,103.7495906,Pontian Express,1.3498949378043579,103.74924277766893,Chinese Restaurant
BUKIT BATOK,1.3490572,103.7495906,Alif Restaurant Bukit Gombak,1.3575112212757814,103.75095176940084,Malay Restaurant
BUKIT BATOK,1.3490572,103.7495906,Sheng Siong Supermarket,1.3477117514482915,103.74382949265699,Supermarket
BUKIT BATOK,1.3490572,103.7495906,217 Eating House,1.3466010710326541,103.7549530775131,Food Court
BUKIT BATOK,1.3490572,103.7495906,Teochew Cuisine Restaurant,1.3500787338676532,103.74579989644336,Chinese Restaurant
BUKIT BATOK,1.3490572,103.7495906,PastaMania,1.3501572007691562,103.74959659593354,Italian Restaurant
BUKIT BATOK,1.3490572,103.7495906,Happy Hawkers,1.3493893020208747,103.75048333822261,Food Court
BUKIT BATOK,1.3490572,103.7495906,Tom & Stefanie,1.3500897677329853,103.74914330976651,Department Store
BUKIT BATOK,1.3490572,103.7495906,Kopitiam,1.3483365368218314,103.75745798216349,Food Court
BUKIT BATOK,1.3490572,103.7495906,West Mall,1.349909751131093,103.74919919315329,Shopping Mall
BUKIT BATOK,1.3490572,103.7495906,Srisun Prata Shop 24 Hours,1.3504172408403774,103.74532103117298,Coffee Shop
BUKIT BATOK,1.3490572,103.7495906,Westwood Bowl,1.3525229317612848,103.74964745990813,Bowling Alley
BUKIT BATOK,1.3490572,103.7495906,McDonald's,1.3479885814889323,103.74458520581581,Fast Food Restaurant
BUKIT BATOK,1.3490572,103.7495906,Bukit Batok Village Eating House,1.3470935272487183,103.74706810063847,Coffee Shop
BUKIT BATOK,1.3490572,103.7495906,永興面家餐館 Yong Xin Coffeeshop (Yong Xin Coffeeshop),1.34797,103.743711,Food Court
BUKIT BATOK,1.3490572,103.7495906,Burger King,1.349142,103.758313,Fast Food Restaurant
BUKIT BATOK,1.3490572,103.7495906,109 Bukit Batok Coffee Shop,1.344663464419113,103.74861802406596,Coffee Shop
BUKIT BATOK,1.3490572,103.7495906,Bus Stop 43179 (Blk 231),1.3488897047777657,103.75414715089316,Bus Station
BUKIT BATOK,1.3490572,103.7495906,John Cafe,1.345226218829301,103.75251518348236,Café
BUKIT BATOK,1.3490572,103.7495906,bukit batok west jogging track,1.346337218494016,103.74501344578744,Track
BUKIT BATOK,1.3490572,103.7495906,NTUC FairPrice,1.347732499535804,103.75801897127494,Grocery Store
BUKIT BATOK,1.3490572,103.7495906,Workplace Canteen 🍛,1.3429709019905323,103.75116890038515,Cafeteria
BUKIT BATOK,1.3490572,103.7495906,Bus Stop 43501 (Opp Blk 291E),1.3437083014343394,103.75423850669229,Bus Station
BUKIT BATOK,1.3490572,103.7495906,Bus Stop 43439 (Blk 242),1.3514480674272034,103.75639633771313,Bus Station
BUKIT BATOK,1.3490572,103.7495906,McDonald's,1.357551464711508,103.7509435229934,Fast Food Restaurant
BUKIT BATOK,1.3490572,103.7495906,龙轩制造,1.3428906785708241,103.75412194508121,Arts & Entertainment
BUKIT BATOK,1.3490572,103.7495906,Jun Corner,1.348459,103.757299,Halal Restaurant
BUKIT BATOK,1.3490572,103.7495906,7-Eleven,1.3566579141444843,103.75220596790314,Convenience Store
BUKIT MERAH,1.2704395,103.82831840176755,Marang Trail,1.2679590839190682,103.82122993469238,Trail
BUKIT MERAH,1.2704395,103.82831840176755,Marks & Spencer,1.264012471557524,103.82345466585647,Department Store
BUKIT MERAH,1.2704395,103.82831840176755,VivoCity,1.2647130378141536,103.82191761148789,Shopping Mall
BUKIT MERAH,1.2704395,103.82831840176755,Fairprice Xtra,1.264032,103.82268,Supermarket
BUKIT MERAH,1.2704395,103.82831840176755,Hans im Glück,1.2631727007153104,103.8232750582415,German Restaurant
BUKIT MERAH,1.2704395,103.82831840176755,Mount Faber Lookout,1.2711952391890124,103.82063268585493,Scenic Lookout
BUKIT MERAH,1.2704395,103.82831840176755,GVmax,1.2643145942747587,103.82235870819068,Movie Theater
BUKIT MERAH,1.2704395,103.82831840176755,Old Habits Boutique & Cafe,1.2726356651061184,103.82270159194695,Café
BUKIT MERAH,1.2704395,103.82831840176755,Golden Village Gold Class,1.2642648340038396,103.82363558178952,Multiplex
BUKIT MERAH,1.2704395,103.82831840176755,H&M,1.2648665609916947,103.82216983940454,Clothing Store
BUKIT MERAH,1.2704395,103.82831840176755,Superdry 極度乾燥 (しなさい),1.264571843177505,103.82178839192909,Boutique
BUKIT MERAH,1.2704395,103.82831840176755,Onitsuka Tiger,1.2648691943801231,103.8217650047121,Shoe Store
BUKIT MERAH,1.2704395,103.82831840176755,Toast Box 土司工坊 (Toast Box),1.2647128939304846,103.82185708779978,Food Court
BUKIT MERAH,1.2704395,103.82831840176755,Golden Village,1.2642093160118268,103.82308933844465,Multiplex
BUKIT MERAH,1.2704395,103.82831840176755,Candylicious,1.2636910805495565,103.82300829610575,Candy Store
BUKIT MERAH,1.2704395,103.82831840176755,Pull & Bear,1.2638800524108553,103.82231297961636,Clothing Store
BUKIT MERAH,1.2704395,103.82831840176755,Simply Toys,1.2642388007035932,103.82312330169604,Toy / Game Store
BUKIT MERAH,1.2704395,103.82831840176755,Taylor B. Fine Design Group,1.2719396935137335,103.83291526220755,Furniture / Home Store
BUKIT MERAH,1.2704395,103.82831840176755,Vivocity Outdoor Water Fountain,1.2651696897913642,103.82176443375478,Plaza
BUKIT MERAH,1.2704395,103.82831840176755,Petit Provence,1.2652720037258884,103.8218157226665,Bakery
BUKIT MERAH,1.2704395,103.82831840176755,Fatty Aunt Yong Tou Fu,1.2773614660237098,103.83125377570619,Asian Restaurant
BUKIT MERAH,1.2704395,103.82831840176755,Beauty In The Pot,1.2633432150000146,103.82287504670468,Hotpot Restaurant
BUKIT MERAH,1.2704395,103.82831840176755,The Puma Store,1.2645032919490022,103.82263649590655,Sporting Goods Shop
BUKIT MERAH,1.2704395,103.82831840176755,Tangs,1.2653847924801613,103.82148742675781,Department Store
BUKIT MERAH,1.2704395,103.82831840176755,Toy Outpost,1.2653785431608067,103.82152703808904,Toy / Game Store
BUKIT MERAH,1.2704395,103.82831840176755,St. James Power Station,1.264641282244638,103.82474497446258,Nightclub
BUKIT MERAH,1.2704395,103.82831840176755,Topshop / Topman,1.2638459830053803,103.8223457948306,Clothing Store
BUKIT MERAH,1.2704395,103.82831840176755,KOI Café,1.2650502798782095,103.82209573701627,Bubble Tea Shop
BUKIT MERAH,1.2704395,103.82831840176755,GV Vivo Gold Class,1.263636418087461,103.82313966751099,Multiplex
BUKIT MERAH,1.2704395,103.82831840176755,Play Court | Vivocity,1.2638908505719206,103.82215163769312,Playground
BUKIT MERAH,1.2704395,103.82831840176755,Good Chance Popiah Eating House,1.2776523495223964,103.83176408475174,Asian Restaurant
BUKIT MERAH,1.2704395,103.82831840176755,Starbucks,1.2638374903093785,103.82233415777557,Coffee Shop
BUKIT MERAH,1.2704395,103.82831840176755,Subway,1.2650089347204632,103.82185950960296,Sandwich Place
BUKIT MERAH,1.2704395,103.82831840176755,Makko Teck Neo Pineapple Tarts,1.2729058140696603,103.82252845074902,Chinese Restaurant
BUKIT MERAH,1.2704395,103.82831840176755,Morganfield's,1.26360692096338,103.82318526506424,BBQ Joint
BUKIT MERAH,1.2704395,103.82831840176755,UNIQLO,1.26376667407182,103.8227778709949,Clothing Store
BUKIT MERAH,1.2704395,103.82831840176755,BreadTalk,1.2648297085662252,103.82168565873927,Bakery
BUKIT MERAH,1.2704395,103.82831840176755,Gram Café & Pancakes,1.263657,103.822552,Café
BUKIT MERAH,1.2704395,103.82831840176755,TMG Coffee Shop,1.2780063829974884,103.83131523901997,Coffee Shop
BUKIT MERAH,1.2704395,103.82831840176755,McDonald's,1.2647714569995825,103.82156361008172,Fast Food Restaurant
BUKIT MERAH,1.2704395,103.82831840176755,Cotton On,1.263621698371715,103.82301634708412,Clothing Store
BUKIT MERAH,1.2704395,103.82831840176755,Singapore Cable Car - Mount Faber Station,1.2712402459977046,103.81948202300292,Cable Car
BUKIT MERAH,1.2704395,103.82831840176755,Harbour Ville Hotel,1.2725532222859144,103.82780058945295,Hotel
BUKIT MERAH,1.2704395,103.82831840176755,Very Wonderful (Coffeeshop),1.2742434266486355,103.82548027961217,Food Court
BUKIT MERAH,1.2704395,103.82831840176755,Nature Vegetarian Delights (Bukit Purmei) 大自然素食,1.2746419130710134,103.82647051506824,Vegetarian / Vegan Restaurant
BUKIT MERAH,1.2704395,103.82831840176755,Jia Xiang Sarawak Kuching Kolo Mee 家香面,1.2647725750349037,103.82157886169601,Noodle House
BUKIT MERAH,1.2704395,103.82831840176755,Pepper Lunch Express,1.2648157320904527,103.8216108670862,Japanese Restaurant
BUKIT MERAH,1.2704395,103.82831840176755,Telok Blangah Rise Market & Food Centre,1.2724663429745209,103.82193099653682,Food Court
BUKIT MERAH,1.2704395,103.82831840176755,Bus Stop 14071 (Keppel Workshop),1.272246160995548,103.83334662738586,Bus Station
BUKIT MERAH,1.2704395,103.82831840176755,Futsal @ Bukit Purmei,1.273647,103.82379,Soccer Field
BUKIT MERAH,1.2704395,103.82831840176755,Strawberry Paradise,1.2725831249484316,103.83506757309138,Bakery
BUKIT MERAH,1.2704395,103.82831840176755,Singapore Pools,1.277618222197194,103.83048503742766,Betting Shop
BUKIT MERAH,1.2704395,103.82831840176755,Canadian Pizza,1.2740582057150331,103.83512091755918,Pizza Place
BUKIT MERAH,1.2704395,103.82831840176755,Bus Stop 14291 (Blk 27),1.2748324031838065,103.82139466657604,Bus Stop
BUKIT MERAH,1.2704395,103.82831840176755,Sky Dining,1.2713295261547253,103.8194304871189,American Restaurant
BUKIT PANJANG,1.380833,103.7625,Old Street Bak Kut Teh 老街肉骨茶,1.3800484841456495,103.76416208140611,Diner
BUKIT PANJANG,1.380833,103.7625,Starbucks,1.37972985430617,103.76403557244917,Coffee Shop
BUKIT PANJANG,1.380833,103.7625,Teo Heng Karaoke,1.3802776475337384,103.76080520315966,Karaoke Bar
BUKIT PANJANG,1.380833,103.7625,Penyet Town,1.3802940180540975,103.76065241093283,Indonesian Restaurant
BUKIT PANJANG,1.380833,103.7625,The Gym Nation,1.3819865068686663,103.764748989705,Gym
BUKIT PANJANG,1.380833,103.7625,Starbucks,1.3780186652448814,103.76276133190703,Coffee Shop
BUKIT PANJANG,1.380833,103.7625,NTUC FairPrice,1.3850032662326315,103.76036769967573,Supermarket
BUKIT PANJANG,1.380833,103.7625,Subway,1.3799406049663236,103.76426161542781,Sandwich Place
BUKIT PANJANG,1.380833,103.7625,McDonald's,1.3840103927891918,103.77039245300085,Fast Food Restaurant
BUKIT PANJANG,1.380833,103.7625,Hai Xian Zhu Zhou 海鲜煮粥,1.3771606143961228,103.76481884172834,Noodle House
BUKIT PANJANG,1.380833,103.7625,Nice Cafe,1.3812595499460762,103.76451682176982,Asian Restaurant
BUKIT PANJANG,1.380833,103.7625,Rasa Rasa Seafood Restaurant,1.3802537433374444,103.75702227010247,Thai Restaurant
BUKIT PANJANG,1.380833,103.7625,Hillion Mall,1.3780737941598702,103.76266997625245,Shopping Mall
BUKIT PANJANG,1.380833,103.7625,Churros Factory,1.3795616426281492,103.76097198560973,Café
BUKIT PANJANG,1.380833,103.7625,Green on Earth,1.3773982511309895,103.75688641972569,Vegetarian / Vegan Restaurant
BUKIT PANJANG,1.380833,103.7625,McDonald's,1.3781295219374938,103.76261090232315,Fast Food Restaurant
BUKIT PANJANG,1.380833,103.7625,Osaka Ohsho,1.3793817362644054,103.7644244686508,Restaurant
BUKIT PANJANG,1.380833,103.7625,Sinaran LW Eating House,1.377988389939556,103.75619822784473,Coffee Shop
BUKIT PANJANG,1.380833,103.7625,Bukit Panjang Plaza,1.3801366889004483,103.76415332486624,Shopping Mall
BUKIT PANJANG,1.380833,103.7625,Petir Park,1.3756866987521121,103.7685666903971,Park
BUKIT PANJANG,1.380833,103.7625,Swensen's,1.3797019934483838,103.76405547981611,American Restaurant
BUKIT PANJANG,1.380833,103.7625,Phoenix LRT Station (BP5),1.3783073040936877,103.7577542754657,Light Rail Station
BUKIT PANJANG,1.380833,103.7625,Shan Cheng Ipoh Delicacies (Shan Cheng),1.3805173052302677,103.76389500799033,Asian Restaurant
BUKIT PANJANG,1.380833,103.7625,Sheng Siong Supermarket,1.3783244856495005,103.75421812508328,Supermarket
BUKIT PANJANG,1.380833,103.7625,Fun Toast,1.3799405769134476,103.76089222172695,Chinese Breakfast Place
BUKIT PANJANG,1.380833,103.7625,Maki-san,1.3784516591192797,103.76232260365254,Sushi Restaurant
BUKIT PANJANG,1.380833,103.7625,McDonald's,1.37920365279955,103.76438582861906,Fast Food Restaurant
BUKIT PANJANG,1.380833,103.7625,LiHO,1.3799911685383546,103.76079306684085,Bubble Tea Shop
BUKIT PANJANG,1.380833,103.7625,KFC,1.3780617412625216,103.76264223077476,Fried Chicken Joint
BUKIT PANJANG,1.380833,103.7625,Popular Bookstore,1.3794208550681235,103.7644099351587,Bookstore
BUKIT PANJANG,1.380833,103.7625,Ichiban Sushi,1.3794998903900795,103.76420613352771,Sushi Restaurant
BUKIT PANJANG,1.380833,103.7625,Eighteen Chefs,1.3806564584946293,103.76409422951306,Bistro
BUKIT PANJANG,1.380833,103.7625,Burger King,1.3794394879208551,103.76439296094149,Fast Food Restaurant
BUKIT PANJANG,1.380833,103.7625,Sinaran Seafood Restaurant,1.3780241316379218,103.75613412613374,Asian Restaurant
BUKIT PANJANG,1.380833,103.7625,BBQ Express,1.3797666009024825,103.76436710357666,BBQ Joint
BUKIT PANJANG,1.380833,103.7625,Wang Cafe,1.3804306506652393,103.76368142381715,Café
BUKIT PANJANG,1.380833,103.7625,FairPrice Finest,1.3805300299120067,103.76416643407043,Supermarket
BUKIT PANJANG,1.380833,103.7625,Ga-Hock Seafood 佳福海鲜,1.3729520004669702,103.76343364274854,Seafood Restaurant
BUKIT PANJANG,1.380833,103.7625,Heart Springs Spa,1.3799620428574242,103.76084905380509,Spa
BUKIT PANJANG,1.380833,103.7625,Sushi Express 爭鮮迴轉壽司,1.377914878312975,103.7638500881373,Sushi Restaurant
BUKIT PANJANG,1.380833,103.7625,Blk 163 Bukit Panjang Coffee Shop,1.3772624245619502,103.76476561006162,Coffee Shop
BUKIT PANJANG,1.380833,103.7625,Greenridge Shopping Centre,1.38487059508625,103.76641393816956,Shopping Mall
BUKIT PANJANG,1.380833,103.7625,7-Eleven,1.380285970652782,103.75687691379173,Convenience Store
BUKIT PANJANG,1.380833,103.7625,Saujana Court,1.3821030136584753,103.76839694288853,Basketball Court
BUKIT PANJANG,1.380833,103.7625,A Star Coffee Shop,1.3839181731543841,103.77075453441569,Coffee Shop
BUKIT PANJANG,1.380833,103.7625,Ga-Hock Eating House,1.3730474787208808,103.76331252764052,Food Court
BUKIT PANJANG,1.380833,103.7625,Koufu,1.3841850669775477,103.77063953628381,Food Court
BUKIT PANJANG,1.380833,103.7625,Blk 507 Bus Stop @ Jelapang,1.3870767256124983,103.76769866737054,Bus Station
BUKIT PANJANG,1.380833,103.7625,UnoDeli Cafe,1.3739279735984598,103.76709555244611,Café
